"552783238415265792","07 Jan 2015 11:06:08","breaking least dead injured gunman open fire offices charlie hebdosatirical mag published mohammed cartoons","1"
"552783667052167168","07 Jan 2015 11:07:51","france people dead shooting hq satirical weekly newspaper charliehebdo according witnesses httptcofkyxgmus58","1"
"552783745565347840","07 Jan 2015 11:08:09","ten killed shooting headquarters french satirical weekly charlie hebdo says french media citing witnesses c4news","1"
"552784168849907712","07 Jan 2015 11:09:50","breaking dead shooting headquarters french satirical weekly charliehebdo french media citing witnesses france","1"
"552784526955806720","07 Jan 2015 11:11:16","reuters people shot dead headquarters french satirical weekly publication charlie hebdo paris gunmen stormed office","1"
"552784600502915072","07 Jan 2015 11:11:33","charlie hebdo became well known publishing muhammed cartoons two years ago","2"
"552784882687299584","07 Jan 2015 11:12:40","people died shooting paris hq french weekly charlie hebdo reports say httptcoxck8ly9ier httptcovsoyscgabx","1"
"552784898743099392","07 Jan 2015 11:12:44","charlie hebdos last tweet shootings httptco9oa2xaqocm httptcoskjhneqcn0","2"
"552785367972450304","07 Jan 2015 11:14:36","french radio europe1 says attackers offices paris weekly ran yelling allahu akbar charliehebdo","3"
"552785375161499649","07 Jan 2015 11:14:38","breaking reportedly shot dead paris hq french weekly charlie hebdo httptco5f1dowzocq","1"
"552785391653494784","07 Jan 2015 11:14:42","prediction charliehebdo massacre dent political classs complacency one iota","2"
"552785443813457921","07 Jan 2015 11:14:54","breaking news ten dead shooting headquarters french satirical weekly charlie hebdo french media reuters akhbar","1"
"552785551930454016","07 Jan 2015 11:15:20","witness says multiple gunmen involved shooting paris hq french satirical magazine charlie hebdo ap httptcozfjyh80uxy","3"
"552785695845396480","07 Jan 2015 11:15:54","breaking people shot dead headquarters french satirical weekly publication charlie hebdo paris gunmen stormed office","1"
"552786016906383360","07 Jan 2015 11:17:11","breaking paris dead attack satirical paper poked fun mohammed httptco4qqvijlp8a charliehebdo httptcokqqecewknq","1"
"552786099899494400","07 Jan 2015 11:17:31","breaking paris police say shots fired satirical newspaper charlie hebdo witness says multiple gunmen involved","3"
