"529399936434327552","03 Nov 2014 22:29:15","someone get us secret prince show toronto tomorrow","0"
"529446466541326336","04 Nov 2014 01:34:08","torontoauxtv saying something secret prince show tomorrowmaybe masseyhallpersonally ive got idea info","0"
"529540733020405760","04 Nov 2014 07:48:43","prince toronto tonight3rdeyegirl tweeted morning say otnorot calling toronto backwards obviously seems","0"
"529541962639355904","04 Nov 2014 07:53:36","toronto 2nite page ticketmaster states prince playing masseyhall httptcopjsh9jannq httptco72iowi7efn","0"
"529572620782825473","04 Nov 2014 09:55:26","know prince amp 3rdeyegirl starts tour toronto bikesculture httptcoyrihppnfkk","0"
"529578734102523904","04 Nov 2014 10:19:43","toronto treat 2niteprincenpg 3rdeyegirl hannahforddrums idanielsenbass donnagrantis joshuaworld tdot","0"
"529590474005544960","04 Nov 2014 11:06:22","two toronto shows tonight looks like drfunkenberry hinting two masseyhall prince shows tonight stay tuned","0"
"529590949136326656","04 Nov 2014 11:08:16","aside toronto home magpietoronto prince 3rdeyegirl get lot stage clothes","2"
"529621484130828290","04 Nov 2014 13:09:36","noticed hall desire drfunkenberry tweet yeah massey hall prince gah","0"
"529627432996044801","04 Nov 2014 13:33:14","rumours prince playing massey hall tonight listen details mins httptcoibyvwvorfh musicnerd","0"
"529627706057834496","04 Nov 2014 13:34:19","prince pulled tweet caught toronto surprise coming lets go crazy httptcouu3vom0fbk","0"
"529627707382853632","04 Nov 2014 13:34:20","prince perform surprise show toronto httptcoyjizydwatf","0"
"529627936622931968","04 Nov 2014 13:35:14","surprise prince show hitting toronto tonight brain melted","0"
"529628988683976704","04 Nov 2014 13:39:25","prince perform surprise show toronto httptcokj7hibxirx httptcogrkgi3n5xv","0"
"529630665168281601","04 Nov 2014 13:46:05","big rumour day prince playing massey hall tonight barriers fans showing outside","0"
"529634428734423042","04 Nov 2014 14:01:02","prince fan live toronto might want check article httptcoqgxsag2ygc surpriseshow","0"
"529637014527029248","04 Nov 2014 14:11:19","toronto quick reminder prince seemingly playing masseyhall tonight details minute","0"
"529637341645008896","04 Nov 2014 14:12:37","confirmed yetprince perform surprise show torontoprince rumoured performing httptco4krjbn5w1k","0"
"529637505981624320","04 Nov 2014 14:13:16","prince surprise show toronto httptcoowcoa2yvv9 hotticket","0"
"529638205013123073","04 Nov 2014 14:16:02","video prince perform surprise show toronto httptconbkcvgzeg3 httptcontspucpkua","0"
"529638427462217728","04 Nov 2014 14:16:55","possiblyincomingbutwhothehellknowswiththisguyreally prince massey hall november shows yes thats tonight ogt","0"
"529641857513308160","04 Nov 2014 14:30:33","prince perform surprise show toronto tonight httptcoza1hh7lfc0","0"
"529642612618035202","04 Nov 2014 14:33:33","prince toronto httptcotwl04ck0rm via blogto","0"
"529643568873230337","04 Nov 2014 14:37:21","prince surprise show massey hall toronto today wristbands show 3rdeyegirl httptcoz7vavdaykx","0"
"529644561770217473","04 Nov 2014 14:41:18","breaking prince reportedly perform surprise show massey hall tonighthttptcog003mtsk9s toronto","0"
"529644676333453312","04 Nov 2014 14:41:45","rt citynews breaking prince reportedly perform surprise show massey hall tonighthttptcojt8tx5p1kw toronto","0"
"529645026452979712","04 Nov 2014 14:43:09","breaking prince reportedly perform surprise show massey hall tonighthttptcowpipu0aywk toronto","0"
"529645279159779329","04 Nov 2014 14:44:09","according globalnewsto show 8pm wristbands handed 6pm unconfirmed though masseyhall httptcobuoy83fh4o","0"
"529646030472904704","04 Nov 2014 14:47:08","looks like secret prince show happening massey hall tonight httptcoibovdwvjhk httptco1obunihrdc","0"
"529647261689864192","04 Nov 2014 14:52:02","prince really playing massey hall tonight folks sure hope lineup surprisingly short httptco9ppzuoasz9","0"
"529647809243648001","04 Nov 2014 14:54:12","prince 3rdeyegirl rumoured performing surprise show tuesday night toronto httptcon7ysvymcnj","0"
"529648202379964416","04 Nov 2014 14:55:46","prince fans already lining massey hall wristbands reportedly sale 6pmhttptcowpipu0aywk toronto httptcog9ieqv1gle","0"
"529648452511473666","04 Nov 2014 14:56:46","prince fans lining massey hall wristbands surprise show reportedly sale 6pmhttptcoxdiemme4qd httptcoo0jfvnv6ur","0"
"529648547864399872","04 Nov 2014 14:57:08","hear prince tonight toronto","0"
"529649368656134144","04 Nov 2014 15:00:24","prince performs surprise show massey hall tonight 3rdeyegirl wrist bands going got ta go bye httptco404bqqxtsr","0"
"529651454832037888","04 Nov 2014 15:08:41","prince reportedly perform surprise show massey hall tonighthttptcodtrgocpihy toronto prince","0"
"529652269105815553","04 Nov 2014 15:11:56","lineup forms outside massey hall amid rumours surprise prince showhttptcoj3f8kjpnqf httptcoldap5ztixz","0"
"529652689471569920","04 Nov 2014 15:13:36","afternoons rain purple even prince playing secret show tonight massey hall regular colour rain amp windy","0"
"529652829536141314","04 Nov 2014 15:14:09","still secret show everyone knows prince toronto httptcoaulwubbe3j httptco49xr9ovdwq","0"
"529652940869738496","04 Nov 2014 15:14:36","rt cp24 lineup forms outside massey hall amid rumours surprise prince showhttptcoqkfakdqgfg httptcop2asgtopal","0"
"529653029747064832","04 Nov 2014 15:14:57","prince fans lining massey hall wristbands surprise show reportedly sale 6pm toronto httptcouzbpglfyce","0"
"529653880196698112","04 Nov 2014 15:18:20","love prince enough take day work amp go downtown toronto rumour show tonight massey hall lm","0"
"529654186791944192","04 Nov 2014 15:19:33","prince rumoured performing surprise show toronto httptcopebtcmybqc httptcohoofi33ev2","0"
"529654321873715200","04 Nov 2014 15:20:05","prince 3rdeyegirl playing last minute show massey hall tix","0"
"529654388269535232","04 Nov 2014 15:20:21","prince rumoured performing surprise show toronto httptco4bvrlc4ymj httptcoxqpfiyvkvk","0"
"529654486974099456","04 Nov 2014 15:20:44","story prince reportedly play pop show toronto tonighthttptcoemaxt97deq httptcovj6d8iek5z","0"
"529654489356070912","04 Nov 2014 15:20:45","story prince reportedly play pop show toronto tonighthttptcobxrbyk5iwg httptcoqabwu3qmh6","0"
"529654835537518592","04 Nov 2014 15:22:07","prince playing surprise show massey hall tonighthttptcojp0lbyz4ui httptcoduwv0mbrqu httptcohm4ccftnwi","0"
"529654845838741504","04 Nov 2014 15:22:10","could legit cry right tickets dont work today love prince go massey hall like right","0"
