"524922078638903296","22 Oct 2014 13:55:50","ottawa police confirming shooting war memorial minutes ago info cbcott ottnews","2"
"524922499466022913","22 Oct 2014 13:57:31","passersby working shooting victim cbcs jason ho cbcott ottnews httptcomskjnjalve","2"
"524922507380670464","22 Oct 2014 13:57:33","ottawa police confirm shooting war memorial reports say victim may soldier","1"
"524922729485848576","22 Oct 2014 13:58:25","photo tweet cpr performed soldier heard four shots ottawa httptcocqdw1yx8ai","1"
"524923148576518144","22 Oct 2014 14:00:05","shooting war memorial ottawa httptco1z0p4mj5vw","2"
"524923293711998976","22 Oct 2014 14:00:40","war memorial ottawa soldier shot giving treatment breaking httptcoctmlb1lvgg","1"
"524923341359300608","22 Oct 2014 14:00:51","uniformed canadian soldier shot war memorial ottawa","1"
"524923403183333376","22 Oct 2014 14:01:06","today officially done shooting surrendermusicvideo looking amazing far btw cantwait","2"
"524923462398513152","22 Oct 2014 14:01:20","shots fired parliament hill man walked gun im locked security office parliament hill","1"
"524923480173981696","22 Oct 2014 14:01:24","breaking reports shots fired parliament hill","1"
"524923610851729408","22 Oct 2014 14:01:56","breaking centre block east block parliament hill locked cbcott ottnews","1"
"524923676484177920","22 Oct 2014 14:02:11","breaking shooting parliament hill rcmp weapons drawn cdnpoli httptco38qogxcuet","1"
"524923678472286209","22 Oct 2014 14:02:12","breaking news shots fired parliament hill follow developing story httptcob8linpfjvj httptcoolsk7n4x5t","1"
"524924034124107776","22 Oct 2014 14:03:37","witness says say three four shots fired ottawas war memorial soldier wounded treated several paramedics","1"
"524924225463668738","22 Oct 2014 14:04:22","breaking ctv news confirms shots fired parliament hill","1"
"524924346411020288","22 Oct 2014 14:04:51","rcmp yelling everyone back away parliament hill weapons word shooting inside cdnpoli httptcoaixtvjllp6","1"
"524924619812511746","22 Oct 2014 14:05:56","witness tells cbcnews suspected shooter uniformed soldier ottawas war memorial carrying rifle","3"
"524924660480487424","22 Oct 2014 14:06:06","key nothing wilsons story new autopsy says feared life life another legal justification shooting","2"
"524924954287296512","22 Oct 2014 14:07:16","ottawa police confirm shooting canadas national war memorial cbcottawa httptcojbjnkv3ega","2"
"524924987774631936","22 Oct 2014 14:07:24","breaking shooting reported war memorial ottawa","2"
"524925033626738688","22 Oct 2014 14:07:35","scene ottawa war memorial soldier duty shot httptcoqvxgdum4nc","1"
"524925050739490816","22 Oct 2014 14:07:39","breaking news soldier shot national war memorial ottawa httptcopp6hcfwcrw","1"
"524925124303396864","22 Oct 2014 14:07:56","parliament hill lockdown soldier shot ottawas war memorial south east block","1"
