"544266241511133186","14 Dec 2014 23:02:38","police operation underway martin place sydneys cbd people advised avoid area","2"
"544267656597995521","14 Dec 2014 23:08:15","breaking hostages forced hold isis flag lindt cafe sydneys martin place police man doors outside 7news","0"
"544268186292867072","14 Dec 2014 23:10:22","breaking gunman takes hostages cafe martin place sydney httptcovj8g6m6vys","1"
"544268637134393344","14 Dec 2014 23:12:09","update isis flag displayed window caf siege sydneys martin place 9news","0"
"544268732046913536","14 Dec 2014 23:12:32","breaking hostages held siege taking place sydneys lindt chocolat cafe martin place","1"
"544268900351766528","14 Dec 2014 23:13:12","breaking police operation underway heart sydneys cbd one block martin place blocked","2"
"544269221564137472","14 Dec 2014 23:14:29","breaking sydney cafe martin place held hostages inside hands windows isis flag visible 7news","0"
"544269749405097984","14 Dec 2014 23:16:34","breaking live coverage hostage situation unfolding sydneys martin place httptcottg8ye71zg httptcoitwradhtb3","1"
"544269997745242112","14 Dec 2014 23:17:34","terrifying photo hostages martin place sydney held men waving isis flag httptco6ozbrqvnlg","0"
"544270745744846848","14 Dec 2014 23:20:32","rt tomsteinfort terrifying photo hostages martin place sydney held men waving isis flag httptcocrqvuad0pn","0"
"544271069146656768","14 Dec 2014 23:21:49","understand two gunmen dozen hostages inside cafe siege sydney isis flags remain display 7news","0"
"544271185903484929","14 Dec 2014 23:22:17","breaking danmurphy amp chriskkenny latest hostages inside lindt cafe sydneysiege ch httptcorveawjhlgf","1"
"544271284796784640","14 Dec 2014 23:22:41","developing gunman takes hostages sydney cafe isis flags held window httptcogdkig15yun httptcosuvfommbwm","1"
"544271362022338560","14 Dec 2014 23:22:59","black islamic flag held window lindt chocolate store martin place sydney hostages inside httptcofav7peuy6p","1"
"544271743331078144","14 Dec 2014 23:24:30","reports coming hostage situation cafe australian city sydney httptco4qjhs5gabq","1"
"544271815007145984","14 Dec 2014 23:24:47","sydney cafe siege two gunmen dozen hostages inside cafe siege martin place sydney isis flags remain display","0"
"544271815044894720","14 Dec 2014 23:24:47","sydney cafe siege two gunmen dozen hostages inside cafe siege martin place sydney isis flags remain display","0"
"544272134764122112","14 Dec 2014 23:26:03","say prayer held hostage lindt cafe martin place sydney sydneysiege","1"
"544272155144646656","14 Dec 2014 23:26:08","hostages reported armed robbery situation inside caf martin place sydney dailytelegraph httptcop7z19ddej1","0"
